index,m0,A,int,SN,mult
234,3485.60368043685,163.683816783784,858.975063364947,10.8091543231659,5
254,3491.94167524074,193.710056491235,1017.31521914251,19.6153175699207,5
277,3499.21480173189,186.672477223945,981.206455538571,23.5436181621083,5
320,3512.50541678775,234.41068198741,1234.08503648907,27.4229443868493,1
345,3520.19101967724,199.182954427421,1049.58344442441,61.1526532344828,1
32,3540.42291600013,93.3470323196393,493.0704358852,22.0648428113923,2
50,3546.04017692271,125.660278811252,664.195279150582,26.9232140553119,2
83,3556.38583857371,352.34336465492,1864.64522445025,30.5134665474179,2
108,3564.3545570287,422.2942454608,2236.94278686388,41.6858195838315,2
164,3581.79360763611,104.66504099087,555.566939073975,16.79767356017,1
209,3595.85705572911,92.9162024077197,494.022399817719,11.9861754421581,2
226,3601.45260844131,86.2901086751695,459.094957994193,17.405978842212,2
38,3631.03444857003,93.9378111730101,501.5248784995,11.3815473876019,7
63,3639.07074320813,82.2096026754052,439.323106129962,10.2146882764294,7
93,3648.28567594481,48.9181761386661,261.698227730331,8.66812316124828,7
109,3653.34784065496,34.625382222635,185.345712345382,8.84354525651371,7
128,3659.66678174671,37.3559140558495,200.109855644917,12.9134516397434,7
149,3666.07726181442,68.7637177198304,368.632832407302,13.7347625305224,7
176,3674.71851211586,97.8969455083167,525.342167875515,11.279756401822,7
203,3683.44943907829,266.742190061616,1432.8719798323,31.862478185805,1
229,3691.66817798019,179.397446809959,964.601912591504,18.5167791942335,8
243,3696.03576833274,192.47402378605,1035.4401279543,23.697241367258,8
289,3710.97463827533,228.05451580409,1228.98510253346,29.2141148500663,8
308,3717.03836020706,122.621977094775,661.275403644884,29.5123833407903,8
331,3724.17621261627,117.501194094538,634.185629518815,23.9974291532272,8
349,3730.0606040551,119.495782787944,645.391591652187,21.0843458182297,8
373,3737.75115550533,110.848242995471,599.220802350282,28.4168185248315,8
402,3747.03431235863,107.994990192557,584.42498555683,24.3026934902479,8
31,3760.68203403475,154.969035322685,839.954752549187,15.1074937360728,2
55,3768.20607569962,112.779315518441,611.812064030995,13.3958449767859,2
98,3782.08402345822,299.394842699176,1626.77896875184,30.1578213252081,1
35,3805.59309629598,146.719983544125,799.372849225743,25.8883259595344,4
60,3813.52443732005,188.891693627029,1030.07531848619,25.1905595127648,4
88,3822.81079064206,422.318350681128,2305.46888517472,20.6832096166713,4
113,3830.67176855116,278.502735438992,1521.74010910189,36.1558374558177,4
165,3847.64534904447,226.705095866762,1241.12890435959,31.7952561826267,1
321,3898.5766332112,179.69426773261,989.496578717429,18.2136845069967,1
362,3912.26641338775,271.821272190896,1499.1309446793,29.5650422292919,1
413,3928.82088835007,198.69448594932,1097.88806519459,23.3956465031304,1
452,3941.65198261751,134.919495069211,746.58363227349,30.6388695618558,1
509,3960.735801431,237.153706281156,1315.13769824653,29.5858203180618,1
565,3979.28143378019,85.8549101914869,477.106822768137,15.0899414783491,2
585,3985.86629558777,122.544133697327,681.499235209162,18.8864920896722,2
677,4016.46557103716,372.175416539619,2076.8989535665,44.7287341497687,4
694,4022.10591950399,209.289686384441,1168.6662266381,37.1343415497041,4
711,4027.62388809614,96.6108446105124,539.805608361901,22.7764207092957,4
744,4038.61331591766,118.954696208742,665.469321014542,11.5451804401166,4
23,4054.04676651344,114.193568885301,639.938497044488,20.8456162875457,2
40,4059.85550240918,135.016875566889,757.1233556535,19.2007432946475,2
73,4097.46770836605,164.328196267689,925.363219963293,16.5936909625457,2
98,4105.62547798864,212.039450718248,1195.11828172824,27.5388541032339,2
166,4128.4976988964,123.011284039252,695.091770416814,16.9440782494973,1
207,4142.33162876053,221.739934761184,1254.89350624197,26.6114052375682,1
258,4159.86853319177,7290.0351114992,41336.6312469261,36.6106857680514,1
278,4166.50525570561,783.401023164273,4445.37097100151,10.7636279337249,2
322,4181.38173336228,842.119513844997,4786.41660795286,25.9371219835489,2
353,4191.90412347881,2333.89620145696,13280.7266306826,39.4794629947782,1
382,4201.7831595128,391.371348918968,2229.46955508882,15.2514253934639,2
417,4213.77055275343,248.409374010945,1416.94438607641,28.0808273426466,2
452,4225.81866491989,95.4137076365879,544.966798406025,9.85702549316053,2
481,4235.70114950246,56.2114941992101,321.406774561027,14.6573760332131,2
19,4247.57563549155,143.049642402112,818.995447636308,20.3861303925314,1
96,4274.21326082891,50.3833138468699,289.298247761404,15.6389063845088,1
35,4291.14043389088,306.393455934526,1762.54455625922,42.0163326385011,1
60,4299.90539507205,418.169995634365,2407.84180450347,74.7638279963838,1
13,4313.84039531224,84.0357293263359,484.615362377848,11.7009278014401,2
38,4322.29539304968,84.0320143128505,485.039161434946,19.6842078002118,2
113,4348.15293201641,421.716093205326,2441.0105178899,42.9088342810978,1
169,4367.74213046798,395.366793285074,2293.34669768071,34.2273847294626,1
222,4386.05053298092,239.789332654181,1393.66218796069,28.4420958114347,1
259,4398.85703932142,135.890440621256,790.88950606625,11.7935893577456,1
298,4412.52365323793,458.507235537604,2672.46289332524,32.5075351144657,3
316,4418.76271246092,229.565291615322,1338.94559452586,33.7184961999642,3
334,4425.26573507051,96.2106240456126,561.543056743968,21.9147213038388,3
379,4440.86400143215,74.029309946288,432.803170123074,12.2301494844721,1
408,4451.20679443188,141.338761063757,827.235567691382,21.13309673658,1
447,4464.8256889743,639.772687496273,3749.95802450103,26.4020955221595,1
473,4474.00894807368,319.050854351553,1871.91789519326,35.5032486450081,2
491,4480.42341658427,251.535606001499,1476.80715146957,59.9473519938835,2
71,4514.50530534689,79.2057600710335,466.721726431876,20.0824599156562,3
105,4526.55288694308,70.8022677096267,417.738480904549,9.16703835342141,3
126,4533.7578376958,132.313153317528,781.254521251818,25.8940100751556,3
183,4554.27872376263,118.811372861427,703.059907707383,17.1596181090501,1
32,4572.38049486591,115.539605485804,685.010002759241,15.4606888288631,4
51,4578.83267623273,243.950815221687,1447.31938077971,38.6760202357724,4
73,4586.94543111042,139.028068819737,825.537066095437,34.0896192104244,4
94,4594.28252827895,339.29666129873,2016.2752430011,24.0625247097849,4
123,4604.59024020049,319.127006495292,1898.47809943801,33.4263387869971,1
38,4633.78522439843,287.506633761746,1715.62921228852,18.9310384599793,1
71,4645.70772847354,135.632132403777,810.366645548419,30.446858778381,3
89,4652.09063323161,189.996905549402,1135.9419458034,37.7786561638258,3
144,4672.06333962915,150.316367544504,900.583676120036,18.0300413445926,3
203,4693.13669312847,144.891548812582,869.995560075546,33.0352279155602,1
234,4704.44334585878,98.5977194780969,592.724683471385,17.2375337686317,1
272,4717.97127046293,1036.98049051161,6242.64611730583,35.7709774288826,1
297,4727.2842206435,248.374183577005,1496.66771103562,25.6281592069656,3
320,4735.32585006991,212.323612822214,1280.50201393943,26.6954619485339,3
341,4743.20176402019,187.84702827488,1133.81332872809,25.2121905167634,3
24,4762.89365806545,187.639494371916,1134.8761140746,18.1688043454056,2
46,4770.81719445224,65.8781503215724,398.769545933459,12.8593005450831,2
78,4782.67155709974,120.015669006311,727.362954868269,14.7284905792497,1
116,4796.40589465845,246.188492044434,1494.16057397082,60.8452666737314,2
129,4801.00689704136,147.26593546895,894.207048358304,41.373215005128,2
29,4821.47929804772,138.106261156044,840.360735316644,20.9886692310038,2
54,4830.88914810388,324.852939898059,1978.60835266485,26.6556172043621,2
111,4851.62706901709,151.215512597352,922.985763731315,23.5772432125322,1
143,4863.26318022107,382.602476047921,2338.10999341682,25.2367620463396,2
173,4874.2730753501,72.5873680816029,444.087187624118,19.671786389931,2
226,4893.69099588151,118.303120958847,725.214216961843,22.8510307243177,2
243,4900.17820833582,259.192268249194,1589.93750319846,52.5764770565442,2
300,4921.25890731719,78.1113846200724,480.18279764294,28.9123310315398,2
320,4928.65123982878,92.0970429818611,566.585014877683,22.5986647598375,2
363,4944.21620941439,312.054789605486,1922.818315084,44.4004002876333,2
381,4951.18804781389,121.699636669244,750.42016160938,19.0964667837465,2
424,4966.91304436253,140.830349612712,869.771046098453,15.389875043358,2
443,4973.95437644771,106.290264667153,656.91978713335,8.73094009775408,2
496,4993.74626460922,138.723857315636,859.093922311776,16.1298417208445,1
537,5009.02531188623,96.841378300154,600.649857528342,9.47418743747919,1
13,5029.10443519827,85.1646012808456,529.297283922496,16.1007375320558,3
41,5039.56802198891,43.3030860157124,269.4122517338,10.9192404602481,3
74,5051.69606649142,81.3675220125276,506.850375874573,27.8119206855419,3
116,5067.59269152078,115.603470719274,721.262765583322,12.0664155172005,2
134,5074.16807151868,288.013747330305,1798.13617287205,27.3266844415251,2
159,5083.75500852375,105.764426703631,660.947067642407,16.6822074126256,1
226,5108.8284446093,256.445149340527,1606.61603519797,33.1083474308838,4
243,5115.4074020896,271.14663732551,1699.83796396728,40.5909868550545,4
264,5123.17477519269,82.3125093583335,516.423744263595,19.9161608757077,4
300,5136.89370049488,93.1451764048442,585.188001974499,27.2537840000482,4
341,5152.281269288,107.328662398041,675.331190410883,36.3367001922193,1
43,5186.76355491492,129.916014887512,820.262091315967,24.1289325646481,4
61,5193.43388211544,86.7088730531435,547.8238204463,27.8693930223822,4
80,5200.59674357584,75.2002086168034,475.449994946617,20.1249515363624,4
101,5208.5697830949,59.8390436827977,378.628678647018,18.9185360501446,4
151,5227.56873360922,109.594928507292,694.761438739958,30.3924809266328,1
177,5237.61003556289,121.698497275251,772.256051766713,23.1316618071962,3
206,5248.52448900235,61.9751775119713,393.696652270707,11.7039988881656,3
227,5256.64077213451,79.3000283867118,504.155901978161,11.0654919105994,3
315,5290.20498225691,132.569095067388,845.60629358029,13.7518009972555,2
337,5298.67075087185,293.625458384308,1874.47938824057,38.1604968975917,2
437,5336.93229160532,88.0702389662572,564.344340876009,31.0244298690815,1
42,5367.19552382014,96.684047917869,621.374209874432,17.7651189959905,2
59,5373.54637361609,86.1787115324905,554.200918013502,51.300979196739,2
88,5384.8654521766,58.5920883927436,377.211540281548,18.7257188107484,1
128,5400.40518468893,67.3153823568845,434.026969283242,10.1298930805917,1
163,5413.80317594414,209.967992655858,1355.56590872636,38.2731586713112,3
178,5419.72028828005,112.753498899524,728.361406798767,19.7339530526926,3
222,5436.47059160009,125.642281394329,812.938742985467,35.0698308395415,3
23,5457.20240133965,86.8820444069036,563.278493202751,17.6964526090757,1
50,5467.88908398615,38.8846358521781,252.359429086908,6.11201913143752,1
88,5482.66345173666,91.7306713085253,596.176938259589,28.2419098737121,1
130,5498.87134242132,84.3551739548921,549.098784949773,25.2880725671761,1
166,5512.94715964421,74.9515056137358,488.547965574646,10.1127667725454,1
207,5529.14429299643,135.028689977224,881.512829887958,40.8869494357194,1
255,5547.76641335536,45.0986511726758,294.945479244531,10.9364595987558,2
276,5555.96234435143,80.3176565220974,525.690513148728,19.7008045848115,2
302,5566.31597645665,154.578757638803,1012.74291679026,23.9125210323894,1
339,5580.9099352624,67.7305589822724,444.365009977583,11.8917939405611,1
375,5595.04382140804,90.6249662859476,595.372736801109,32.0245186740052,1
415,5610.88002409611,72.0301233692072,473.926249301282,10.9605314523689,1
52,5635.83260756179,36.0126797663739,237.510558483277,12.6866189660914,3
60,5639.12929727426,41.8885165620872,276.349368795711,30.3748034487015,3
73,5644.46085754878,80.4205103442598,530.823572404499,19.8427942170284,3
117,5661.65735193396,34.5966580021565,228.731494857928,10.4045102370648,1
179,5686.2396204112,80.1712712109302,531.277352659498,23.1137220607488,1
254,5715.90310359708,253.407557529731,1683.98649044416,24.8139465714749,1
286,5728.75516198982,68.8899961656722,458.354195189093,15.7114878547291,6
309,5737.81386670861,66.3775691620154,442.014755029978,35.155370579715,6
331,5746.79769714349,85.7035829526166,571.191060034175,24.448471615041,6
358,5757.59185227533,75.2502152657827,502.031206071787,11.6043202154213,6
378,5765.36069977732,80.3438379385701,536.404405157143,10.3812815365144,6
396,5772.75052664282,111.318654841867,743.718932377535,19.475232399586,6
430,5786.25798105437,175.896634057713,1176.6526780807,50.366016080935,1
508,5817.68389724264,57.0117458055038,382.500247120008,10.8536714826727,1
21,5831.5803031698,209.348246523479,1406.37141193763,31.0488052827985,1
67,5850.04993871603,148.333467185274,998.199686811418,22.5387524278043,3
98,5862.80634696535,69.4624119172924,467.997701087075,14.1972842987994,3
123,5872.8052895988,112.861939839331,761.105874354564,26.6243357098285,3
168,5890.97491245232,38.782270704302,261.97715886662,10.2686120365336,1
234,5917.49280561919,141.750111606438,959.888168623177,24.1040810349731,1
286,5938.54538898257,35.7684431983339,242.684771082915,13.8904976441104,2
306,5946.81122800625,65.2844099548091,443.285363737254,13.9583281202053,2
367,5971.54747886259,68.4042132601953,465.529346967289,12.9878176170845,1
15,5990.50125368471,44.8212427929058,305.566250839909,10.8130661838056,2
33,5997.58014300034,104.18784648947,710.756834449644,21.1976453926215,2
78,6016.05531823512,142.175921056163,971.552879751541,19.6985442340837,1
130,6037.36194866084,114.558981424237,784.363289476763,36.4668967811391,1
23,6071.54808849129,76.2661585492433,523.813511720528,18.2267000841571,1
59,6086.58854635955,108.896604322248,748.953263069488,15.4334866909107,1
87,6098.08552887908,94.1407478922284,648.14581052066,16.6969705983199,1
137,6118.56985109981,165.121183392536,1138.95567605172,39.4159804678719,1
185,6138.54308585821,65.5390956591744,452.88902896655,13.7204936244186,1
219,6152.45431867838,50.5076524970041,349.458866860028,10.6698820359219,2
238,6160.28750169047,66.5175058160511,460.556414530681,15.7615186608111,2
288,6181.03603513654,89.6846861913638,622.1282817521,21.9145903482595,7
309,6189.86673117257,51.9757628764636,360.83514681859,19.4859619397169,7
330,6198.31619687461,79.7368507004659,553.985170282857,18.8065410443417,7
349,6206.30671526243,210.439689766963,1463.11882107385,27.175839601912,7
374,6216.61060589527,90.4953202357568,629.768886712657,23.1392557207924,7
392,6223.95845508649,91.598051727838,637.864700942817,28.7144531059439,7
411,6231.82897708133,52.9088791316067,368.704441852023,13.7454593756305,7
442,6244.87763715302,46.3266327476772,323.213753501952,11.1970007437907,2
457,6251.18812201719,40.9432519437264,285.816644462474,13.0393688785161,2
487,6263.70007426996,51.7728942426153,361.82213483526,10.7877083723231,1
563,6295.4593914345,224.875911522786,1576.05226956563,23.9376484747929,4
590,6306.82425803558,200.448413927041,1406.27865934955,32.2178482982913,4
613,6316.30008842711,122.67717885559,861.390279908925,17.8158351869365,4
634,6325.17571235738,106.369365090816,747.474916709784,21.2149742640587,4
669,6339.6050845965,119.022539328358,837.467047193381,22.6201147183436,1
702,6353.78651700693,53.0678372191371,373.867805168489,14.5852723274209,2
723,6362.48890162533,32.9996667674456,232.665650613024,14.0379970769611,2
27,6382.27104992427,36.1916413821439,255.61945560769,9.69926986920604,1
90,6408.8443933066,85.3095412226741,603.956892684361,22.1396268690038,1
148,6433.22482284565,253.90527396106,1801.42529436389,7.39874982386903,1
170,6442.54919309323,4747.81975823806,33712.9128166082,39.4841052936301,1
220,6463.83205579534,459.112056014954,3266.14670382901,32.7968996543061,1
274,6486.63997157316,170.130850885924,1212.75117058316,37.9366488558236,1
324,6507.5889136662,89.4262840950689,638.635225516914,16.6604706919979,1
24,6529.78315580876,92.1062543696737,659.055153939389,18.8015501451761,1
51,6541.2791522005,270.270845733493,1935.83731623688,38.7388678268246,4
76,6552.02114881764,94.7469701797243,679.270798580626,15.3525772543812,4
99,6561.8434904438,50.3368870265334,361.190786705561,17.7800423256286,4
113,6567.83991733489,59.8042473966185,429.348261218037,24.7986447022209,4
39,6597.41595913472,114.337990109227,822.977464668161,16.9763972509829,2
58,6605.48520495208,133.557556585292,961.990637231397,20.5405066280091,2
103,6624.52214038993,346.326336231851,2498.65665885021,28.2243358763213,1
141,6641.07951203916,8289.64824555183,59893.7186734408,37.6300859404035,1
194,6663.78523711836,989.748626359639,7165.13691290951,65.7972248783455,1
240,6683.77352965391,321.568350114892,2331.97369994543,45.4892817205204,1
291,6705.59951200231,170.051747527226,1235.51994188167,32.9713936910547,1
17,6728.78021296684,87.5255273863907,637.192730737925,36.0674817427258,3
43,6739.90346805922,49.9980659397062,364.338357756297,10.5009307584016,3
70,6751.90885175361,66.4308349833293,484.584515230021,11.6430341248598,3
23,6770.66714891507,73.9013902886125,539.94770998838,13.6707725262271,1
51,6782.94545934778,61.3517868000499,448.728252017915,13.334866880879,1
97,6803.0968094083,140.475207017353,1029.21247701756,21.1842860798019,1
130,6817.2817406448,91.2517081666269,669.380322763749,19.2473936195716,1
33,6847.46184064575,760.770233765194,5595.0463031847,30.5722543038472,1
82,6868.89894793353,631.220829545972,4650.76117343642,92.2096200738324,1
133,6891.09496353902,2793.08017629652,20617.9365331286,26.1752750886825,1
152,6899.43009906104,566.317617772312,4183.39674227778,17.6113812841357,2
169,6906.94333358514,500.736623739384,3701.30647483709,58.2641239640347,2
224,6930.85847880997,106.801710408829,791.049225041101,16.534750500577,1
269,6950.80237668948,2847.17886828288,21123.809394951,27.3032678889483,2
296,6962.37772997486,581.786652261166,4320.61564870588,33.6818328578776,2
334,6979.05038395936,709.838911599724,5279.00694370067,31.1454652244966,1
367,6993.70449906365,530.375438568363,3949.22390983663,22.7151660204743,2
388,7003.15172157334,247.966756394102,1847.85106210858,19.3605220929139,2
451,7030.99334647387,215.944669670547,1612.98963580953,26.0375373112124,4
480,7043.44604331498,235.026087128636,1757.35147829372,14.7582199974416,4
504,7054.36025787057,573.474087894961,4291.93779471591,18.3958235513872,4
528,7064.98367465104,337.416550529751,2527.50563189342,54.5508058575539,4
568,7082.63574862283,213.579621278536,1602.2357127616,29.2236526078176,3
592,7093.36075963938,119.420416554961,896.672971893295,28.3047955236625,3
621,7106.33893865975,65.0478616891101,488.943482347115,17.4965638064498,3
30,7139.22058963098,91.6103251264104,690.492455475621,16.4685398797325,1
58,7151.33482384434,195.023658872061,1471.42794313617,63.5548915062661,2
83,7162.4622602629,111.900839477221,845.057440935223,23.2143146446738,2
41,7198.229390054,143.048226793049,1083.48374662173,27.7901217244765,1
111,7229.83697173171,47.7705304949351,362.772351936493,12.9557344438166,1
38,7254.60183438474,58.6495841938507,446.298720557746,11.7362879628423,1
75,7271.21820216918,161.354879332114,1229.52301943801,33.0567155085794,2
98,7281.59256977693,195.177016124121,1488.51630568692,52.492005840835,2
128,7295.375968099,111.615414978567,852.198321572438,20.8768364163452,2
156,7307.97991646431,131.182382022331,1002.63077817949,28.1847471805911,2
205,7330.06465598684,85.1249800012634,651.790771545228,20.139503346725,4
235,7343.36990604831,133.018622094928,1019.6151461363,27.8625337928074,4
261,7355.39672348853,71.3517242266539,547.463410181342,15.752254352332,4
286,7366.51929047668,101.918678789603,782.706141900222,23.7141096025552,4
330,7386.54744777089,47.3150556782443,363.959846331279,16.6185926524683,2
358,7399.11533421295,188.483289251992,1451.3474198324,25.8763744614752,2
412,7423.56012594618,99.2485779331987,765.748090849066,21.1482269831683,2
432,7432.92694793321,105.403443831493,813.85437131546,42.007347819444,2
473,7451.48919504961,93.091121413528,719.869737730929,13.6695315932173,2
498,7462.80961237765,64.0055022569291,495.405909505807,13.8405470388084,2
538,7481.04378173297,123.711521346217,958.947159158441,26.3326892411846,1
18,7515.44821362271,55.3157051120859,429.971046082921,22.3738069606715,1
86,7546.32821970384,56.3522896080744,439.118911762768,22.0646590652454,1
147,7574.26836674318,583.915827103173,4560.32221270726,25.3830353241781,4
170,7584.79282160688,101.550565610826,793.769145522687,17.9528402489002,4
191,7594.50390094654,40.3426067186643,315.583146949566,11.1026051173756,4
221,7608.10860673424,45.3048445729616,354.786870678021,11.3255094021083,4
261,7626.62242008154,511.523140197856,4011.72446508215,31.2774655287737,1
312,7650.16260393747,78.8707918102065,619.723699999863,23.2822496882994,1
343,7664.53969870186,158.908839545306,1250.05071547834,23.6843953024549,3
371,7677.56056450888,155.327129055977,1223.14269589638,17.8501207275395,3
394,7687.95529673796,106.814629497071,841.820781634168,30.9526166525138,3
497,7735.62343277505,65.5113579290566,518.260897665002,20.994426222982,2
524,7748.2274182535,89.735151142553,710.604271560025,20.8609009836288,2
621,7793.46172593362,134.240456449739,1066.84276098023,31.059743063317,1
18,7820.20464335152,33.0191400348715,262.964774758932,12.3979762574375,4
44,7832.5211985925,136.548343185999,1088.52631441386,22.4752791999804,4
63,7841.44527117647,49.3603468866718,393.763314964075,14.7963101896286,4
81,7849.50933549296,24.646596834378,196.738352163818,11.8274878035618,4
138,7876.42244097248,33.1121592126498,264.872068717859,8.09024452417404,2
165,7888.89674407177,41.9263309298641,335.706467629933,11.854588349858,2
50,7922.64474548718,148.760355534689,1194.27842282752,23.1567785361062,1
98,7945.03589130148,672.246335060382,5406.36288630577,32.5539298578425,4
120,7955.5569252145,212.370172466114,1709.33093509394,23.1933262958228,4
143,7966.40995650914,116.136268750447,935.550659324707,20.6989223223635,4
166,7977.02254042394,122.479514943268,987.464018924085,18.9367578148564,4
223,8004.04875498388,63.4461265604604,512.594879905372,15.7760949377284,1
263,8022.83855628376,101.475385497719,821.036247168865,14.6073503539734,5
290,8035.73985953918,110.726521786978,896.782258340063,13.9646461609589,5
316,8047.9412430961,147.556506343702,1196.19921793264,24.2018362538173,5
337,8057.97761695636,116.062456120351,941.615725374503,39.6762686446854,5
359,8068.28435401767,116.508843006239,945.98975331922,37.0270941651756,5
404,8089.85466681847,39.7727564694346,323.471202179501,11.5870474429371,2
433,8103.21381144574,30.8827230544159,251.427231770696,12.1795195082896,2
21,8116.98991239385,37.7625924773914,307.764687720361,11.9550772087997,1
87,8148.46537422269,104.670552997873,855.128288381035,20.4863675642434,2
108,8158.60089364614,75.9437671354773,620.921061286142,11.5514623392136,2
146,8176.90856174474,51.7740842262467,423.902169425353,29.9865163212931,1
189,8197.11531207012,26.1352288151323,214.314056559014,5.80976608958448,1
228,8215.72818640059,350.588373439198,2878.98327380687,38.3642220876935,1
262,8232.16353132968,62.092736702161,510.536470243017,15.8966881571756,5
288,8244.43104048048,63.8417488585985,525.407902050839,30.5587636501098,5
311,8255.55569283736,113.491959059816,934.812766607184,26.9963082654979,5
338,8268.58952746932,83.139506732611,685.484144596605,25.4791381922593,5
364,8280.70952502304,71.6129507862548,590.991734310119,20.2893427964799,5
35,8324.97173869415,38.7356753166592,320.743722466162,11.9984037593142,2
60,8337.37445869757,37.5259724863226,311.018651943148,19.2172523035762,2
92,8352.6786647704,52.1674552124563,432.868883066452,11.0269566978757,1
131,8371.28904119864,127.967295019899,1063.32410481533,18.2124374610632,5
159,8385.14105113676,73.475493156447,611.170835518224,24.921313874801,5
184,8396.81836916693,77.6608572943246,646.553072874695,29.311225444192,5
207,8408.03440243788,41.1252314619257,342.670596841082,14.5989991727188,5
231,8419.53365631867,77.3523789020941,645.085945158595,20.6575789974383,5
267,8437.30349721267,67.4521560912132,563.273398221175,23.8846446452614,1
368,8485.93641323892,97.4402810053714,816.665065645607,19.379606468899,1
425,8514.04596814596,38.7456153612961,325.416676684273,11.859384761671,1
25,8538.73405746642,89.2362675057085,750.858105608712,28.2701356516998,1
98,8574.39642111628,313.282284870122,2643.04301072869,30.1077510338341,1
124,8586.92809446024,102.83702386429,868.40426728747,16.8984916470418,3
143,8596.04585845605,168.012199165775,1419.73409511641,30.9209592977476,3
183,8615.91597547074,49.7682849344508,421.170880719223,13.2930441062845,3
228,8637.99291936546,261.348996753199,2215.31702075313,29.6688863598793,1
30,8667.54040028744,125.523576552798,1066.32102779042,27.1471911906458,1
83,8693.72627337163,839.761252422512,7147.53986695968,23.6877758121841,2
101,8702.74501326449,857.073053514845,7299.73120858144,34.5894802336407,2
121,8712.53485751892,232.394362304021,1980.7393074996,31.0848484586108,3
169,8736.12852042294,139.958188909642,1194.95828211232,24.9151182371512,3
198,8750.19811862131,137.825929701403,1177.96828009909,24.5459560009845,3
252,8777.25312633068,354.193365534605,3033.21866951858,29.9821618438329,1
308,8804.58681679262,124.725909902477,1070.25619094911,19.3416788131145,1
343,8821.97084717796,1835.59309336735,15770.9726003427,30.1577882810257,1
377,8839.0810793634,310.075292181924,2667.4166543598,25.7344660228015,1
20,8879.5075036714,252.160290205906,2175.59192276398,21.923993403351,1
60,8899.38097186546,63.3494619751439,547.356259749372,23.2159241626968,2
81,8910.03307896024,77.3554471346199,668.888061323051,12.5431521675456,2
115,8926.74918730415,2866.94500761543,24820.3383327435,29.9179507889465,1
153,8945.85855494865,379.460339595292,3289.69031094224,82.6958266529631,1
204,8971.5726862486,113.397670040927,984.916054806121,24.0675636182308,2
232,8985.41261712816,103.332806465502,898.393801331284,33.6405156858188,2
278,9008.54346412713,95.6857560419486,833.295925242944,19.109054036883,1
318,9028.21694702561,198.875876857847,1734.39669174378,26.9772425242938,1
352,9045.28813673984,73.3570417315115,640.531561446256,31.6563136604632,1
51,9086.50724780086,153.791475624251,1346.83314861167,29.319088401769,1
91,9106.53269268224,45.7758433911316,401.457659239996,12.2296731318394,1
146,9134.60084560697,384.275639675117,3376.88574358608,27.560479568818,2
