m_coeffs1,m_coeffs2,m_coeffs3
-3.56377077396271,1.00209384437569,-2.83428230174108e-07
2.07581578616261,0.99949774941876,2.77494830288798e-08
-0.769616901095523,1.00001349066452,2.54229902382089e-10
-37.266616081525,1.00364351923481,-8.58390237081637e-08
