m_coeffs1,m_coeffs2,m_coeffs3
1.52532183810886,0.999419794013528,6.40771179228751e-08
4.04113264923522,0.998968148597757,6.56868979112532e-08
-11.6084985776524,1.00171613069806,-6.25441461038099e-08
-28.0953166546034,1.00290938207061,-7.16148736385767e-08
