m_coeffs1,m_coeffs2,m_coeffs3
-4.29566261288928,1.00227117434288,-2.88294663965307e-07
-1.06858586902314,1.00033468571385,-2.5874540555634e-08
8.46958408676945,0.998431654227451,6.8327782953547e-08
-66.6367018730768,1.00625524815457,-1.40280128647347e-07
