m_coeffs1,m_coeffs2,m_coeffs3
-4.82916465668645,1.00252723747986,-3.2168401285812e-07
0.63848892581514,0.999891980408766,4.53903018021267e-09
-7.57793025485234,1.00118698283001,-4.49032986277784e-08
47.026900239882,0.995757247161262,9.02087100328805e-08
